indicator,year,fips,location,age,vaccine,percent,population 
Childhood immunizations,2015,27093,Meeker,Childhood (24-35 months),Hep A,26.2,279
Childhood immunizations,2015,27093,Meeker,Childhood (24-35 months),Hep B,83.5,279
Childhood immunizations,2015,27093,Meeker,Childhood (24-35 months),Hib,75.3,279
Childhood immunizations,2015,27093,Meeker,Childhood (24-35 months),MMR,83.2,279
Childhood immunizations,2015,27093,Meeker,Childhood (24-35 months),PCV,75.3,279
Childhood immunizations,2015,27093,Meeker,Childhood (24-35 months),Polio,87.8,279
Childhood immunizations,2015,27093,Meeker,Childhood (24-35 months),Rotavirus,68.5,279
Childhood immunizations,2015,27093,Meeker,Childhood (24-35 months),Seven vaccine series,62.4,279
Childhood immunizations,2015,27093,Meeker,Childhood (24-35 months),Varicella,81,279
Childhood immunizations,2016,27093,Meeker,Childhood (24-35 months),DTap,73.4,282
Childhood immunizations,2016,27093,Meeker,Childhood (24-35 months),Hep A,31.6,282
Childhood immunizations,2016,27093,Meeker,Childhood (24-35 months),Hep B,83.3,282
Childhood immunizations,2016,27093,Meeker,Childhood (24-35 months),Hib,78.4,282
Childhood immunizations,2016,27093,Meeker,Childhood (24-35 months),MMR,83.3,282
Childhood immunizations,2016,27093,Meeker,Childhood (24-35 months),PCV,79.1,282
Childhood immunizations,2016,27093,Meeker,Childhood (24-35 months),Polio,89.4,282
Childhood immunizations,2016,27093,Meeker,Childhood (24-35 months),Rotavirus,70.2,282
Childhood immunizations,2016,27093,Meeker,Childhood (24-35 months),Seven vaccine series,64.5,282
Childhood immunizations,2016,27093,Meeker,Childhood (24-35 months),Varicella,80.9,282
Childhood immunizations,2017,27093,Meeker,Childhood (24-35 months),DTap,68.7,275
Childhood immunizations,2017,27093,Meeker,Childhood (24-35 months),Hep A,33.5,275
Childhood immunizations,2017,27093,Meeker,Childhood (24-35 months),Hep B,82.9,275
Childhood immunizations,2017,27093,Meeker,Childhood (24-35 months),Hib,77.8,275
Childhood immunizations,2017,27093,Meeker,Childhood (24-35 months),MMR,86.9,275
Childhood immunizations,2017,27093,Meeker,Childhood (24-35 months),PCV,78.5,275
Childhood immunizations,2017,27093,Meeker,Childhood (24-35 months),Polio,83.6,275
Childhood immunizations,2017,27093,Meeker,Childhood (24-35 months),Rotavirus,66.2,275
Childhood immunizations,2017,27093,Meeker,Childhood (24-35 months),Seven vaccine series,61.8,275
Childhood immunizations,2017,27093,Meeker,Childhood (24-35 months),Varicella,82.9,275
Childhood immunizations,2018,27093,Meeker,Childhood (24-35 months),DTap,78.8,306
Childhood immunizations,2018,27093,Meeker,Childhood (24-35 months),Hep A,34.7,306
Childhood immunizations,2018,27093,Meeker,Childhood (24-35 months),Hep B,85.5,306
Childhood immunizations,2018,27093,Meeker,Childhood (24-35 months),Hib,88.2,306
Childhood immunizations,2018,27093,Meeker,Childhood (24-35 months),MMR,89.9,306
Childhood immunizations,2018,27093,Meeker,Childhood (24-35 months),PCV,84.5,306
Childhood immunizations,2018,27093,Meeker,Childhood (24-35 months),Polio,89.2,306
Childhood immunizations,2018,27093,Meeker,Childhood (24-35 months),Rotavirus,76.1,306
Childhood immunizations,2018,27093,Meeker,Childhood (24-35 months),Seven vaccine series,73.1,306
Childhood immunizations,2018,27093,Meeker,Childhood (24-35 months),Varicella,87.2,306
Childhood immunizations,2019,27093,Meeker,Childhood (24-35 months),DTap,66.9,269
Childhood immunizations,2019,27093,Meeker,Childhood (24-35 months),Hep A,33.5,269
Childhood immunizations,2019,27093,Meeker,Childhood (24-35 months),Hep B,81.8,269
Childhood immunizations,2019,27093,Meeker,Childhood (24-35 months),Hib,74.3,269
Childhood immunizations,2019,27093,Meeker,Childhood (24-35 months),MMR,82.9,269
Childhood immunizations,2019,27093,Meeker,Childhood (24-35 months),PCV,74.7,269
Childhood immunizations,2019,27093,Meeker,Childhood (24-35 months),Polio,84,269
Childhood immunizations,2019,27093,Meeker,Childhood (24-35 months),Rotavirus,66.9,269
Childhood immunizations,2019,27093,Meeker,Childhood (24-35 months),Seven vaccine series,65.4,269
Childhood immunizations,2019,27093,Meeker,Childhood (24-35 months),Varicella,83.6,269
Childhood immunizations,2015,27095,Mille Lacs,Childhood (24-35 months),DTap,65.5,354
Childhood immunizations,2015,27095,Mille Lacs,Childhood (24-35 months),Hep A,30.2,354
Childhood immunizations,2015,27095,Mille Lacs,Childhood (24-35 months),Hep B,83.9,354
Childhood immunizations,2015,27095,Mille Lacs,Childhood (24-35 months),Hib,74.6,354
Childhood immunizations,2015,27095,Mille Lacs,Childhood (24-35 months),MMR,80.2,354
Childhood immunizations,2015,27095,Mille Lacs,Childhood (24-35 months),PCV,73.7,354
Childhood immunizations,2015,27095,Mille Lacs,Childhood (24-35 months),Polio,85.3,354
Childhood immunizations,2015,27095,Mille Lacs,Childhood (24-35 months),Rotavirus,72.3,354
Childhood immunizations,2015,27095,Mille Lacs,Childhood (24-35 months),Seven vaccine series,59.3,354
Childhood immunizations,2015,27095,Mille Lacs,Childhood (24-35 months),Varicella,81.1,354
Childhood immunizations,2016,27095,Mille Lacs,Childhood (24-35 months),DTap,64.7,334
Childhood immunizations,2016,27095,Mille Lacs,Childhood (24-35 months),Hep A,35.6,334
Childhood immunizations,2016,27095,Mille Lacs,Childhood (24-35 months),Hep B,81.4,334
Childhood immunizations,2016,27095,Mille Lacs,Childhood (24-35 months),Hib,75.7,334
Childhood immunizations,2016,27095,Mille Lacs,Childhood (24-35 months),MMR,81.4,334
Childhood immunizations,2016,27095,Mille Lacs,Childhood (24-35 months),PCV,76.6,334
Childhood immunizations,2016,27095,Mille Lacs,Childhood (24-35 months),Polio,81.7,334
Childhood immunizations,2016,27095,Mille Lacs,Childhood (24-35 months),Rotavirus,66.5,334
Childhood immunizations,2016,27095,Mille Lacs,Childhood (24-35 months),Seven vaccine series,59.3,334
Childhood immunizations,2016,27095,Mille Lacs,Childhood (24-35 months),Varicella,82,334
Childhood immunizations,2017,27095,Mille Lacs,Childhood (24-35 months),DTap,74.5,439
Childhood immunizations,2017,27095,Mille Lacs,Childhood (24-35 months),Hep A,40.3,439
Childhood immunizations,2017,27095,Mille Lacs,Childhood (24-35 months),Hep B,83.8,439
Childhood immunizations,2017,27095,Mille Lacs,Childhood (24-35 months),Hib,82.5,439
Childhood immunizations,2017,27095,Mille Lacs,Childhood (24-35 months),MMR,85,439
Childhood immunizations,2017,27095,Mille Lacs,Childhood (24-35 months),PCV,81.3,439
Childhood immunizations,2017,27095,Mille Lacs,Childhood (24-35 months),Polio,85,439
Childhood immunizations,2017,27095,Mille Lacs,Childhood (24-35 months),Rotavirus,73.3,439
Childhood immunizations,2017,27095,Mille Lacs,Childhood (24-35 months),Seven vaccine series,68.6,439
Childhood immunizations,2017,27095,Mille Lacs,Childhood (24-35 months),Varicella,86.3,439
Childhood immunizations,2018,27095,Mille Lacs,Childhood (24-35 months),DTap,68.9,432
Childhood immunizations,2018,27095,Mille Lacs,Childhood (24-35 months),Hep A,39.6,432
Childhood immunizations,2018,27095,Mille Lacs,Childhood (24-35 months),Hep B,76.7,432
Childhood immunizations,2018,27095,Mille Lacs,Childhood (24-35 months),Hib,84.7,432
Childhood immunizations,2018,27095,Mille Lacs,Childhood (24-35 months),MMR,80.9,432
Childhood immunizations,2018,27095,Mille Lacs,Childhood (24-35 months),PCV,78.2,432
Childhood immunizations,2018,27095,Mille Lacs,Childhood (24-35 months),Polio,82.4,432
Childhood immunizations,2018,27095,Mille Lacs,Childhood (24-35 months),Rotavirus,71.8,432
Childhood immunizations,2018,27095,Mille Lacs,Childhood (24-35 months),Seven vaccine series,65.1,432
Childhood immunizations,2018,27095,Mille Lacs,Childhood (24-35 months),Varicella,81.3,432
Childhood immunizations,2019,27095,Mille Lacs,Childhood (24-35 months),DTap,70.6,455
Childhood immunizations,2019,27095,Mille Lacs,Childhood (24-35 months),Hep A,49.5,455
Childhood immunizations,2019,27095,Mille Lacs,Childhood (24-35 months),Hep B,82.6,455
Childhood immunizations,2019,27095,Mille Lacs,Childhood (24-35 months),Hib,80,455
Childhood immunizations,2019,27095,Mille Lacs,Childhood (24-35 months),MMR,81.3,455
Childhood immunizations,2019,27095,Mille Lacs,Childhood (24-35 months),PCV,79.3,455
Childhood immunizations,2019,27095,Mille Lacs,Childhood (24-35 months),Polio,83.5,455
Childhood immunizations,2019,27095,Mille Lacs,Childhood (24-35 months),Rotavirus,70.6,455
Childhood immunizations,2019,27095,Mille Lacs,Childhood (24-35 months),Seven vaccine series,67,455
Childhood immunizations,2019,27095,Mille Lacs,Childhood (24-35 months),Varicella,81.5,455
Childhood immunizations,2015,27097,Morrison,Childhood (24-35 months),DTap,76.7,382
Childhood immunizations,2015,27097,Morrison,Childhood (24-35 months),Hep A,35.1,382
Childhood immunizations,2015,27097,Morrison,Childhood (24-35 months),Hep B,88.2,382
Childhood immunizations,2015,27097,Morrison,Childhood (24-35 months),Hib,83,382
Childhood immunizations,2015,27097,Morrison,Childhood (24-35 months),MMR,87.7,382
Childhood immunizations,2015,27097,Morrison,Childhood (24-35 months),PCV,79.1,382
Childhood immunizations,2015,27097,Morrison,Childhood (24-35 months),Polio,88.5,382
Childhood immunizations,2015,27097,Morrison,Childhood (24-35 months),Rotavirus,74.9,382
Childhood immunizations,2015,27097,Morrison,Childhood (24-35 months),Seven vaccine series,69.6,382
Childhood immunizations,2015,27097,Morrison,Childhood (24-35 months),Varicella,87.7,382
Childhood immunizations,2016,27097,Morrison,Childhood (24-35 months),DTap,78,404
Childhood immunizations,2016,27097,Morrison,Childhood (24-35 months),Hep A,36.6,404
Childhood immunizations,2016,27097,Morrison,Childhood (24-35 months),Hep B,89.6,404
Childhood immunizations,2016,27097,Morrison,Childhood (24-35 months),Hib,81.2,404
Childhood immunizations,2016,27097,Morrison,Childhood (24-35 months),MMR,91.1,404
Childhood immunizations,2016,27097,Morrison,Childhood (24-35 months),PCV,82.4,404
Childhood immunizations,2016,27097,Morrison,Childhood (24-35 months),Polio,90.1,404
Childhood immunizations,2016,27097,Morrison,Childhood (24-35 months),Rotavirus,70.8,404
Childhood immunizations,2016,27097,Morrison,Childhood (24-35 months),Seven vaccine series,73.3,404
Childhood immunizations,2016,27097,Morrison,Childhood (24-35 months),Varicella,89.1,404
Childhood immunizations,2017,27097,Morrison,Childhood (24-35 months),DTap,75.1,426
Childhood immunizations,2017,27097,Morrison,Childhood (24-35 months),Hep A,35.7,426
Childhood immunizations,2017,27097,Morrison,Childhood (24-35 months),Hep B,87.6,426
Childhood immunizations,2017,27097,Morrison,Childhood (24-35 months),Hib,80.5,426
Childhood immunizations,2017,27097,Morrison,Childhood (24-35 months),MMR,87.3,426
Childhood immunizations,2017,27097,Morrison,Childhood (24-35 months),PCV,82.2,426
Childhood immunizations,2017,27097,Morrison,Childhood (24-35 months),Polio,86.4,426
Childhood immunizations,2017,27097,Morrison,Childhood (24-35 months),Rotavirus,73.7,426
Childhood immunizations,2017,27097,Morrison,Childhood (24-35 months),Seven vaccine series,71.6,426
Childhood immunizations,2017,27097,Morrison,Childhood (24-35 months),Varicella,86.9,426
Childhood immunizations,2018,27097,Morrison,Childhood (24-35 months),DTap,77.2,458
Childhood immunizations,2018,27097,Morrison,Childhood (24-35 months),Hep A,35.5,458
Childhood immunizations,2018,27097,Morrison,Childhood (24-35 months),Hep B,81.2,458
Childhood immunizations,2018,27097,Morrison,Childhood (24-35 months),Hib,86.9,458
Childhood immunizations,2018,27097,Morrison,Childhood (24-35 months),MMR,86.7,458
Childhood immunizations,2018,27097,Morrison,Childhood (24-35 months),PCV,81.7,458
Childhood immunizations,2018,27097,Morrison,Childhood (24-35 months),Polio,87.3,458
Childhood immunizations,2018,27097,Morrison,Childhood (24-35 months),Rotavirus,74,458
Childhood immunizations,2018,27097,Morrison,Childhood (24-35 months),Seven vaccine series,73.5,458
Childhood immunizations,2018,27097,Morrison,Childhood (24-35 months),Varicella,85.3,458
Childhood immunizations,2019,27097,Morrison,Childhood (24-35 months),DTap,79.7,419
Childhood immunizations,2019,27097,Morrison,Childhood (24-35 months),Hep A,38.7,419
Childhood immunizations,2019,27097,Morrison,Childhood (24-35 months),Hep B,88.8,419
Childhood immunizations,2019,27097,Morrison,Childhood (24-35 months),Hib,84,419
Childhood immunizations,2019,27097,Morrison,Childhood (24-35 months),MMR,87.6,419
Childhood immunizations,2019,27097,Morrison,Childhood (24-35 months),PCV,84.3,419
Childhood immunizations,2019,27097,Morrison,Childhood (24-35 months),Polio,89,419
Childhood immunizations,2019,27097,Morrison,Childhood (24-35 months),Rotavirus,79.2,419
Childhood immunizations,2019,27097,Morrison,Childhood (24-35 months),Seven vaccine series,76.9,419
Childhood immunizations,2019,27097,Morrison,Childhood (24-35 months),Varicella,87.4,419
Childhood immunizations,2015,27099,Mower,Childhood (24-35 months),DTap,74.5,509
Childhood immunizations,2015,27099,Mower,Childhood (24-35 months),Hep A,46.2,509
Childhood immunizations,2015,27099,Mower,Childhood (24-35 months),Hep B,84.1,509
Childhood immunizations,2015,27099,Mower,Childhood (24-35 months),Hib,83.3,509
Childhood immunizations,2015,27099,Mower,Childhood (24-35 months),MMR,87.6,509
Childhood immunizations,2015,27099,Mower,Childhood (24-35 months),PCV,81.1,509
Childhood immunizations,2015,27099,Mower,Childhood (24-35 months),Polio,85.7,509
Childhood immunizations,2015,27099,Mower,Childhood (24-35 months),Rotavirus,69,509
Childhood immunizations,2015,27099,Mower,Childhood (24-35 months),Seven vaccine series,71.1,509
Childhood immunizations,2015,27099,Mower,Childhood (24-35 months),Varicella,88.8,509
Childhood immunizations,2016,27099,Mower,Childhood (24-35 months),DTap,80,529
Childhood immunizations,2016,27099,Mower,Childhood (24-35 months),Hep A,46.7,529
Childhood immunizations,2016,27099,Mower,Childhood (24-35 months),Hep B,88.7,529
Childhood immunizations,2016,27099,Mower,Childhood (24-35 months),Hib,84.5,529
Childhood immunizations,2016,27099,Mower,Childhood (24-35 months),MMR,87.7,529
Childhood immunizations,2016,27099,Mower,Childhood (24-35 months),PCV,83,529
Childhood immunizations,2016,27099,Mower,Childhood (24-35 months),Polio,88.3,529
Childhood immunizations,2016,27099,Mower,Childhood (24-35 months),Rotavirus,70.7,529
Childhood immunizations,2016,27099,Mower,Childhood (24-35 months),Seven vaccine series,77.5,529
Childhood immunizations,2016,27099,Mower,Childhood (24-35 months),Varicella,88.3,529
Childhood immunizations,2017,27099,Mower,Childhood (24-35 months),DTap,80.3,580
Childhood immunizations,2017,27099,Mower,Childhood (24-35 months),Hep A,46.7,580
Childhood immunizations,2017,27099,Mower,Childhood (24-35 months),Hep B,87.9,580
Childhood immunizations,2017,27099,Mower,Childhood (24-35 months),Hib,84.5,580
Childhood immunizations,2017,27099,Mower,Childhood (24-35 months),MMR,87.9,580
Childhood immunizations,2017,27099,Mower,Childhood (24-35 months),PCV,83.6,580
Childhood immunizations,2017,27099,Mower,Childhood (24-35 months),Polio,90.3,580
Childhood immunizations,2017,27099,Mower,Childhood (24-35 months),Rotavirus,71.6,580
Childhood immunizations,2017,27099,Mower,Childhood (24-35 months),Seven vaccine series,76.2,580
Childhood immunizations,2017,27099,Mower,Childhood (24-35 months),Varicella,90.3,580
Childhood immunizations,2018,27099,Mower,Childhood (24-35 months),DTap,74.8,581
Childhood immunizations,2018,27099,Mower,Childhood (24-35 months),Hep A,40.8,581
Childhood immunizations,2018,27099,Mower,Childhood (24-35 months),Hep B,82.8,581
Childhood immunizations,2018,27099,Mower,Childhood (24-35 months),Hib,87.1,581
Childhood immunizations,2018,27099,Mower,Childhood (24-35 months),MMR,85.5,581
Childhood immunizations,2018,27099,Mower,Childhood (24-35 months),PCV,79.4,581
Childhood immunizations,2018,27099,Mower,Childhood (24-35 months),Polio,88.4,581
Childhood immunizations,2018,27099,Mower,Childhood (24-35 months),Rotavirus,72.5,581
Childhood immunizations,2018,27099,Mower,Childhood (24-35 months),Seven vaccine series,71,581
Childhood immunizations,2018,27099,Mower,Childhood (24-35 months),Varicella,86.4,581
Childhood immunizations,2019,27099,Mower,Childhood (24-35 months),DTap,65,571
Childhood immunizations,2019,27099,Mower,Childhood (24-35 months),Hep A,25,571
Childhood immunizations,2019,27099,Mower,Childhood (24-35 months),Hep B,79.2,571
Childhood immunizations,2019,27099,Mower,Childhood (24-35 months),Hib,77.8,571
Childhood immunizations,2019,27099,Mower,Childhood (24-35 months),MMR,84.6,571
Childhood immunizations,2019,27099,Mower,Childhood (24-35 months),PCV,72.5,571
Childhood immunizations,2019,27099,Mower,Childhood (24-35 months),Polio,83.2,571
Childhood immunizations,2019,27099,Mower,Childhood (24-35 months),Rotavirus,63.4,571
Childhood immunizations,2019,27099,Mower,Childhood (24-35 months),Seven vaccine series,61.3,571
Childhood immunizations,2019,27099,Mower,Childhood (24-35 months),Varicella,86,571
Childhood immunizations,2015,27101,Murray,Childhood (24-35 months),DTap,77.8,90
